"","subject","correct_judgment","button_expected","pic_file","trial","button_pressed","button_press_time","display_on_time","rt","response_accuracy","particle","version","sentence","logRT","foc","congruence"
"149","v1p2","no","2","9_filler-no_Trgt-6_find.png","77","2","1148816.00","1146170.90",2645,"correct","filler","1","Królik znalazł trzy cygara.",7.8804263442924,"obj","incongruent"
"150","v1p2","no","2","9_most-no-sfof_trgt6_find.png","58","2","1005477.00","1001545.95",3931,"correct","most","1","Najwięcej osioł znalazł kluczy.",8.27664912542186,"obj","incongruent"
"151","v1p2","no","2","practice_4.png","6","2","323956.00","319352.10",4603,"correct","practice","1","Pies znalazł siedem kul.",8.43446354381724,"obj","incongruent"
"152","v1p2","no","2","practice_5.png","5","4","312344.00","307436.13",4907,"incorrect","practice","1","Osioł namalował wiele ludzików.",8.4984180360899,"obj","incongruent"
"153","v1p2","no","2","practice_6.png","3","2","292919.00","290353.79",2565,"correct","practice","1","Lew nie wygrał żadnych chorągiewek.",7.84971375760487,"obj","incongruent"
"154","v1p2","yes","4","1_filler-yes_Trgt-3_eat.png","18","4","518067.00","513290.89",4776,"correct","filler","1","Pies zjadł parę główek kapusty.",8.47135865507244,"obj","congruent"
"155","v1p2","yes","4","1_most-yes-sfot_trgt6_eat.png","22","2","563197.00","558771.58",4425,"incorrect","most","1","Najwięcej lew zjadł ciastek.",8.39502555744203,"obj","congruent"
"156","v1p2","yes","4","10_filler-yes_Trgt-3_find.png","59","4","1013178.00","1010445.42",2732,"correct","filler","1","Pies znalazł trzy żarówki.",7.91278922069068,"obj","congruent"
"157","v1p2","yes","4","10_most-yes-stot_trgt3_find.png","61","4","1027765.00","1024594.61",3170,"correct","most","1","Najwięcej okularów znalazł osioł.",8.06148686687133,"subj","congruent"
"158","v1p2","yes","4","11_filler-yes_Trgt-5_catch.png","35","4","758156.00","754926.90",3229,"correct","filler","1","Lew złapał dużo żabek.",8.07992777075827,"obj","congruent"
"159","v1p2","yes","4","11_most-yes-sfot_trgt5_catch.png","67","4","1072234.00","1069292.03",2941,"correct","only","1","Królik złapał nie tylko biedronki.",7.986504938554,"obj","congruent"
"160","v1p2","yes","4","12_filler-yes_Trgt-6_catch.png","12","4","459473.00","455994.19",3478,"correct","filler","1","Prosiaczek złapał sześć mrówek.",8.15421269491423,"obj","congruent"
"161","v1p2","yes","4","12_most-yes-stot_trgt3_catch.png","44","4","837923.00","835155.59",2767,"correct","only","1","Balony złapał nie tylko królik.",7.92551897978693,"subj","congruent"
"162","v1p2","yes","4","13_filler-yes_Trgt-5_bring.png","57","4","995880.00","992646.47",3233,"correct","filler","1","Lew przyniósł pięć długopisów.",8.08116577772543,"obj","congruent"
"163","v1p2","yes","4","13_most-yes-sfot_trgt5_bring.png","55","2","979847.00","976047.43",3799,"incorrect","most","1","Najwięcej miś przyniósł spinaczy.",8.24249315318763,"obj","congruent"
"164","v1p2","yes","4","14_filler-yes_Trgt-3_bring.png","86","4","1251865.00","1249848.25",2016,"correct","filler","1","Prosiaczek przyniósł trzy młotki.",7.60887062919126,"obj","congruent"
"165","v1p2","yes","4","14_most-yes-stot_trgt5_bring.png","83","4","1228935.00","1225049.66",3885,"correct","most","1","Najwięcej kredek przyniósł miś.",8.26487826280175,"subj","congruent"
"166","v1p2","yes","4","15_filler-yes_Trgt-6_paint.png","102","4","1378839.00","1375191.00",3648,"correct","filler","1","Królik namalował sześć kresek.",8.20193435119422,"obj","congruent"
"167","v1p2","yes","4","15_most-yes-sfot_trgt6_paint.png","64","4","1048991.00","1047159.98",1831,"correct","only","1","Osioł namalował nie tylko chmurki.",7.51261754467451,"obj","congruent"
"168","v1p2","yes","4","16_filler-yes_Trgt-5_paint.png","28","4","628552.00","623034.53",5517,"correct","filler","1","Miś namalował pięć kwiatków.",8.61558951327243,"obj","congruent"
"169","v1p2","yes","4","16_most-yes-stot_trgt5_paint.png","9","4","426956.00","422629.46",4326,"correct","only","1","Kółka namalował nie tylko pies.",8.372398606513,"subj","congruent"
"170","v1p2","yes","4","17_filler-yes_Trgt-6_take.png","54","4","924282.00","921150.61",3131,"correct","filler","1","Pies zabrał sześć zapałek.",8.04910772132641,"obj","congruent"
"171","v1p2","yes","4","17_most-yes-sfot_trgt3_take.png","90","4","1284375.00","1281896.38",2478,"correct","most","1","Najwięcej lew zabrał torebek.",7.81520706218909,"obj","congruent"
"172","v1p2","yes","4","18_filler-yes_Trgt-5_take.png","39","4","795222.00","791141.47",4080,"correct","filler","1","Osioł zabrał pięć piór.",8.31385226739821,"obj","congruent"
"173","v1p2","yes","4","18_most-yes-stot_trgt3_take.png","46","4","857460.00","853021.22",4438,"correct","most","1","Najwięcej zeszytów zabrał prosiaczek.",8.39795910349254,"subj","congruent"
"174","v1p2","yes","4","19_filler-yes_Trgt-4_win.png","10","4","437684.00","434478.78",3205,"correct","filler","1","Pies wygrał cztery kurczaczki.",8.07246736935477,"obj","congruent"
"175","v1p2","yes","4","19_most-yes-sfot_trgt5_win.png","73","4","1119034.00","1116872.60",2161,"correct","only","1","Lew wygrał nie tylko cukierki.",7.67832635650689,"obj","congruent"
"176","v1p2","yes","4","2_filler-yes_Trgt-5_eat.png","42","4","821786.00","818756.53",3029,"correct","filler","1","Lew zjadł dużo jabłek.",8.01598781102724,"obj","congruent"
"177","v1p2","yes","4","2_most-yes-stot_trgt5_eat.png","71","4","1103569.00","1101706.83",1862,"correct","most","1","Najwięcej ogórków zjadł prosiaczek.",7.52940645783701,"subj","congruent"
"178","v1p2","yes","4","20_filler-yes_Trgt-3_win.png","66","4","1064363.00","1060359.21",4003,"correct","filler","1","Lew wygrał trzy puchary.",8.29479935899257,"obj","congruent"
"179","v1p2","yes","4","20_most-yes-stot_trgt6_win.png","98","4","1344589.00","1343342.82",1246,"correct","only","1","Serduszka wygrał nie tylko prosiaczek.",7.1276936993474,"subj","congruent"
"180","v1p2","yes","4","21_filler-yes_Trgt-4_throw away.png","81","4","1212110.00","1208133.99",3976,"correct","filler","1","Prosiaczek wyrzucił cztery poduszki.",8.28803156777646,"obj","congruent"
"181","v1p2","yes","4","21_most-yes-sfot_trgt4_throw away.png","37","4","776896.00","771725.92",5170,"correct","most","1","Najwięcej królik wyrzucił skarpetek.",8.55062796750248,"obj","congruent"
"182","v1p2","yes","4","22_filler-yes_Trgt-4_throw away.png","21","4","549857.00","546972.26",2884,"correct","filler","1","Osioł wyrzucił cztery paski.",7.96693349840484,"obj","congruent"
"183","v1p2","yes","4","22_most-yes-stot_trgt4_throw away.png","40","4","804029.00","800524.25",3504,"correct","most","1","Najwięcej klocków wyrzucił miś.",8.16166045205628,"subj","congruent"
"184","v1p2","yes","4","23_filler-yes_Trgt-5_steal.png","25","4","598149.00","594469.53",3679,"correct","filler","1","Królik ukradł pięć kubków.",8.21039625510477,"obj","congruent"
"185","v1p2","yes","4","23_most-yes-sfot_trgt4_steal.png","74","4","1125865.00","1123388.88",2476,"correct","only","1","Pies ukradł nie tylko banany.",7.81439963380449,"obj","congruent"
"186","v1p2","yes","4","24_filler-yes_Trgt-4_steal.png","38","4","784949.00","781375.36",3573,"correct","filler","1","Królik ukradł cztery fajki.",8.18116085802341,"obj","congruent"
"187","v1p2","yes","4","24_most-yes-stot_trgt4_steal.png","94","4","1314264.00","1312844.60",1419,"correct","only","1","Łyżki ukradł nie tylko osioł.",7.25770767716004,"subj","congruent"
"188","v1p2","yes","4","3_filler-yes_Trgt-3_break.png","70","4","1096768.00","1093690.62",3077,"correct","filler","1","Prosiaczek popsuł parę pompek.",8.03171037532204,"obj","congruent"
"189","v1p2","yes","4","3_most-yes-sfot_trgt3_break.png","19","4","528214.00","522923.66",5290,"correct","only","1","Królik popsuł nie tylko kalkulatory.",8.57357352485234,"obj","congruent"
"190","v1p2","yes","4","4_filler-yes_Trgt-4_break.png","100","4","1362474.00","1359441.90",3032,"correct","filler","1","Osioł popsuł kilka suszarek.",8.01697774676226,"obj","congruent"
"191","v1p2","yes","4","4_most-yes-stot_trgt4_break.png","16","4","497525.00","491875.45",5649,"correct","only","1","Kostki zepsuł nie tylko miś.",8.63923381732526,"subj","congruent"
"192","v1p2","yes","4","5_filler-yes_Trgt-6_buy.png","47","4","865621.00","862254.03",3366,"correct","filler","1","Królik kupił dużo butelek.",8.12148037475075,"obj","congruent"
"193","v1p2","yes","4","5_most-yes-sfot_trgt3_buy.png","8","2","411748.00","407230.37",4517,"incorrect","most","1","Najwięcej pies kupił papryk.",8.4156033356546,"obj","congruent"
"194","v1p2","yes","4","6_filler-yes_Trgt-4_buy.png","62","4","1036238.00","1032210.85",4027,"correct","filler","1","Królik kupił kilka hotdogów.",8.30077696085145,"obj","congruent"
"195","v1p2","yes","4","6_most-yes-stot_trgt4_buy.png","20","4","537558.00","533623.04",3934,"correct","most","1","Najwięcej ręczników kupił osioł.",8.277411998949,"subj","congruent"
"196","v1p2","yes","4","7_filler-yes_Trgt-3_collect.png","56","4","987792.00","984980.25",2811,"correct","filler","1","Miś zebrał parę róż.",7.94129557090653,"obj","congruent"
"197","v1p2","yes","4","7_most-yes-sfot_trgt6_collect.png","41","4","811698.00","809357.08",2340,"correct","only","1","Pies zebrał nie tylko truskawki.",7.75790620835175,"obj","congruent"
"198","v1p2","yes","4","8_filler-yes_Trgt-6_collect.png","82","4","1220375.00","1216216.87",4158,"correct","filler","1","Miś zebrał dużo znaczków.",8.33278946841796,"obj","congruent"
"199","v1p2","yes","4","8_most-yes-stot_trgt6_collect.png","78","4","1155183.00","1153087.18",2095,"correct","only","1","Liście zebrał nie tylko lew.",7.64730883235624,"subj","congruent"
"200","v1p2","yes","4","9_filler-yes_Trgt-6_find.png","43","4","830686.00","827022.72",3663,"correct","filler","1","Osioł znalazł sześć zapalniczek.",8.20603776277881,"obj","congruent"
"201","v1p2","yes","4","9_most-yes-sfot_trgt6_find.png","87","4","1261674.00","1256564.53",5109,"correct","most","1","Najwięcej prosiaczek znalazł guzików.",8.5387589693308,"obj","congruent"
"202","v1p2","yes","4","practice_1.png","4","4","301086.00","298503.31",2582,"correct","practice","1","Lew zjadł dużo kiełbasek.",7.85631957140659,"obj","congruent"
"203","v1p2","yes","4","practice_2.png","2","4","281816.00","278787.78",3028,"correct","practice","1","Prosiaczek wypił mało herbaty.",8.01565761455734,"obj","congruent"
"205","v1p3","no","2","1_filler-no_Trgt-3_eat.png","88","2","1339087.00","1337365.39",1721,"correct","filler","1","Miś zjadł parę arbuzów.",7.45066079621154,"obj","incongruent"
"206","v1p3","no","2","1_most-no-sfof_trgt6_eat.png","44","2","882447.00","880208.56",2238,"correct","most","1","Najwięcej pies zjadł rogalików.",7.71333788887187,"obj","incongruent"
"207","v1p3","no","2","10_filler-no_Trgt-3_find.png","15","2","607073.00","603841.25",3231,"correct","filler","1","Miś znalazł cztery wieszaki.",8.0805469658245,"obj","incongruent"
"208","v1p3","no","2","10_most-no-sfof_trgt3_find.png","96","2","1390122.00","1387695.80",2426,"correct","most","1","Najwięcej zegarków znalazł pies.",7.793999089504,"subj","incongruent"
"209","v1p3","no","2","11_filler-no_Trgt-5_catch.png","42","4","868550.00","865926.06",2623,"incorrect","filler","1","Pies złapał kilka żabek.",7.87207397986687,"obj","incongruent"
"210","v1p3","no","2","11_obj-nichtnur-no_trgt5_catch.png","87","2","1333201.00","1331082.41",2118,"correct","only","1","Królik złapał nie tylko motyle.",7.65822752616135,"obj","incongruent"
"211","v1p3","no","2","12_filler-no_Trgt-6_catch.png","73","2","1186098.00","1183557.65",2540,"correct","filler","1","Osioł złapał cztery pająki.",7.83991936001258,"obj","incongruent"
"212","v1p3","no","2","12_subj-nichtnur-no_trgt3_catch.png","13","2","587961.00","582492.49",5468,"correct","only","1","Piłki złapał nie tylko osioł.",8.60666819784384,"subj","incongruent"
"213","v1p3","no","2","13_filler-no_Trgt-5_bring.png","45","2","888018.00","886424.87",1593,"correct","filler","1","Pies przyniósł trzy linijki.",7.37337430991005,"obj","incongruent"
"214","v1p3","no","2","13_most-no-sfof_trgt5_bring.png","77","2","1213704.00","1210572.74",3131,"correct","most","1","Najwięcej lew przyniósł gwoździ.",8.04910772132641,"obj","incongruent"
"215","v1p3","no","2","14_filler-no_Trgt-3_bring.png","30","2","729855.00","727784.06",2070,"correct","filler","1","Lew przyniósł pięć siekierek.",7.63530388625941,"obj","incongruent"
"216","v1p3","no","2","14_most-no-sfof_trgt5_bring.png","99","2","1410724.00","1408511.27",2212,"correct","most","1","Najwięcej ołówków przyniósł prosiaczek.",7.70165236264223,"subj","incongruent"
"217","v1p3","no","2","15_filler-no_Trgt-6_paint.png","25","2","689926.00","685753.16",4172,"correct","filler","1","Prosiaczek namalował pięć krzyżyków.",8.33615081612066,"obj","incongruent"
"218","v1p3","no","2","15_obj-nichtnur-no_trgt6_paint.png","95","2","1383871.00","1382712.74",1158,"correct","only","1","Osioł namalował nie tylko słonka.",7.05444965813294,"obj","incongruent"
"219","v1p3","no","2","16_filler-no_Trgt-5_paint.png","52","2","938366.00","936805.27",1560,"correct","filler","1","Osioł namalował cztery drzewka.",7.35244110024358,"obj","incongruent"
"220","v1p3","no","2","16_subj-nichtnur-no_trgt5_paint.png","54","2","952460.00","949437.88",3022,"correct","only","1","Trójkąty namalował nie tylko osioł.",8.01367414283268,"subj","incongruent"
"221","v1p3","no","2","17_filler-no_Trgt-6_take.png","69","2","1156845.00","1154342.67",2502,"correct","filler","1","Królik zabrał cztery świeczki.",7.82484569102686,"obj","incongruent"
"222","v1p3","no","2","17_most-no-sfof_trgt3_take.png","61","2","1099953.00","1098012.59",1940,"correct","most","1","Najwięcej pies zabrał pudełek.",7.57044325205737,"obj","incongruent"
"223","v1p3","no","2","18_filler-no_Trgt-5_take.png","38","2","839829.00","837061.06",2767,"correct","filler","1","Królik zabrał sześć markerów.",7.92551897978693,"obj","incongruent"
"224","v1p3","no","2","18_most-no-sfof_trgt3_take.png","101","2","1423903.00","1421127.19",2775,"correct","most","1","Najwięcej książek zabrał osioł.",7.92840602618053,"subj","incongruent"
"225","v1p3","no","2","19_filler-no_Trgt-4_win.png","28","2","714507.00","710018.42",4488,"correct","filler","1","Miś wygrał trzy pisanki.",8.40916244720253,"obj","incongruent"
"226","v1p3","no","2","19_obj-nichtnur-no_trgt5_win.png","27","2","705124.00","702885.50",2238,"correct","only","1","Lew wygrał nie tylko lizaki.",7.71333788887187,"obj","incongruent"
"227","v1p3","no","2","2_filler-no_Trgt-5_eat.png","84","2","1311999.00","1309400.33",2598,"correct","filler","1","Miś zjadł kilka jabłek.",7.86249719723055,"obj","incongruent"
"228","v1p3","no","2","2_most-no-sfof_trgt5_eat.png","21","2","654703.00","652788.40",1914,"correct","most","1","Najwięcej ziemniaków zjadł lew.",7.5569505720129,"subj","incongruent"
"229","v1p3","no","2","20_filler-no_Trgt-3_win.png","66","2","1136799.00","1135327.09",1471,"correct","filler","1","Miś wygrał sześć medali.",7.29369772060144,"obj","incongruent"
"230","v1p3","no","2","20_subj-nichtnur-no_trgt6_win.png","59","2","1085807.00","1083146.78",2660,"correct","only","1","Gwiazdki wygrał nie tylko miś.",7.88608140177575,"subj","incongruent"
"231","v1p3","no","2","21_filler-no_Trgt-4_throw away.png","83","2","1305028.00","1302184.09",2843,"correct","filler","1","Osioł wyrzucił pięć smoczków.",7.952615111651,"obj","incongruent"
"232","v1p3","no","2","21_most-no-sfof_trgt4_throw away.png","92","2","1365982.00","1363830.52",2151,"correct","most","1","Najwięcej prosiaczek wyrzucił czapek.",7.67368812926773,"obj","incongruent"
"233","v1p3","no","2","22_filler-no_Trgt-4_throw away.png","36","2","823561.00","820378.68",3182,"correct","filler","1","Pies wyrzucił sześć szminek.",8.06526520889773,"obj","incongruent"
"234","v1p3","no","2","22_most-no-sfof_trgt4_throw away.png","74","2","1191841.00","1190240.58",1600,"correct","most","1","Najwięcej misiów wyrzucił osioł.",7.37775890822787,"subj","incongruent"
"235","v1p3","no","2","23_filler-no_Trgt-5_steal.png","33","2","797538.00","795630.14",1907,"correct","filler","1","Lew ukradł trzy talerze.",7.55328660560042,"obj","incongruent"
"236","v1p3","no","2","23_obj-nichtnur-no_trgt4_steal.png","89","2","1345673.00","1343665.02",2007,"correct","only","1","Pies ukradł nie tylko cytryny.",7.60439634879634,"obj","incongruent"
"237","v1p3","no","2","24_filler-no_Trgt-4_steal.png","18","2","633182.00","631073.00",2109,"correct","filler","1","Prosiaczek ukradł sześć kapeluszy.",7.65396918047877,"obj","incongruent"
"238","v1p3","no","2","24_subj-nichtnur-no_trgt4_steal.png","16","2","616332.00","612657.41",3674,"correct","only","1","Noże ukradł nie tylko prosiaczek.",8.20903626577507,"subj","incongruent"
"239","v1p3","no","2","3_filler-no_Trgt-3_break.png","22","4","662417.00","660271.32",2145,"incorrect","filler","1","Osioł popsuł parę zegarów.",7.67089483136212,"obj","incongruent"
"240","v1p3","no","2","3_obj-nichtnur-no_trgt3_break.png","47","2","905017.00","903423.88",1593,"correct","only","1","Królik popsuł nie tylko telefony.",7.37337430991005,"obj","incongruent"
